Date,Close,High,Low,Open,DailyReturn,Target
2/19/99,1.1063,1.121,1.106,1.1203,-1.26547952634909,-0.24465386009425
2/22/99,1.1036,1.107,1.0965,1.1063,-0.24465386009425,-0.28169014084506
2/23/99,1.1005,1.107,1.0944,1.1036,-0.28169014084506,-0.172947387584199
2/24/99,1.0986,1.1045,1.0925,1.1005,-0.172947387584199,0.525172039116265
2/25/99,1.1044,1.1076,1.0985,1.0986,0.525172039116265,-0.254175744371835
2/26/99,1.1016,1.1045,1.0955,1.1044,-0.254175744371835,-1.1941943781003
3/1/99,1.0886,1.102,1.0884,1.1016,-1.1941943781003,0.293093973255183
3/2/99,1.0918,1.0938,1.086,1.0886,0.293093973255183,-0.266323813022328
3/3/99,1.0889,1.0945,1.0881,1.0918,-0.266323813022328,-0.637707948243984
3/4/99,1.082,1.088,1.0792,1.0889,-0.637707948243984,0.0554221319046678
3/5/99,1.0826,1.0862,1.079,1.082,0.0554221319046678,0.523752641734819
3/8/99,1.0883,1.092,1.08,1.0826,0.523752641734819,0.0551014785563352
3/9/99,1.0889,1.092,1.086,1.0883,0.0551014785563352,0.575237399561721
3/10/99,1.0952,1.0975,1.0875,1.0889,0.575237399561721,0.725163161711386
3/11/99,1.1032,1.1063,1.08,1.0952,0.725163161711386,-1.17388114453411
3/12/99,1.0904,1.104,1.0892,1.1032,-1.17388114453411,0.301728078997884
3/15/99,1.0937,1.0957,1.0885,1.0904,0.301728078997884,0.57272727272729
3/16/99,1.1,1.1007,1.0815,1.0937,0.57272727272729,0.0363504180298033
3/17/99,1.1004,1.1044,1.094,1.1,0.0363504180298033,-0.300792999726559
3/18/99,1.0971,1.1065,1.0965,1.1004,-0.300792999726559,-0.780819401065584
3/19/99,1.0886,1.11,1.0882,1.0971,-0.780819401065584,0.265689418231782
3/22/99,1.0915,1.0918,1.085,1.0886,0.265689418231782,-0.0458295142071444
3/23/99,1.091,1.0926,1.0865,1.0915,-0.0458295142071444,-0.165258905618805
3/24/99,1.0892,1.0964,1.0875,1.091,-0.165258905618805,0.128369704749685
3/25/99,1.0906,1.091,1.083,1.0892,0.128369704749685,-1.29098170335284
3/26/99,1.0767,1.0865,1.0714,1.0906,-1.29098170335284,-0.260731911723616
3/29/99,1.0739,1.079,1.068,1.0767,-0.260731911723616,-0.205281328730053
3/30/99,1.0717,1.0775,1.0698,1.0739,-0.205281328730053,0.371850887793995
3/31/99,1.0757,1.0824,1.069,1.0717,0.371850887793995,0.296598387246257
4/1/99,1.0789,1.082,1.0725,1.0757,0.296598387246257,-0.0649230198478875
4/2/99,1.0782,1.0805,1.0765,1.0789,-0.0649230198478875,-0.66286994678369
4/5/99,1.0711,1.0785,1.0702,1.0782,-0.66286994678369,1.20826415790446
4/6/99,1.0842,1.0858,1.0705,1.0711,1.20826415790446,-0.631149062558023
4/7/99,1.0774,1.0845,1.0768,1.0842,-0.631149062558023,-0.279225614296341
4/8/99,1.0744,1.088,1.0728,1.0774,-0.279225614296341,0.536937604147383
4/9/99,1.0802,1.0813,1.0725,1.0744,0.536937604147383,0.194031229788413
4/12/99,1.0823,1.0878,1.0815,1.0802,0.194031229788413,-0.50143931655679
4/13/99,1.0769,1.083,1.0745,1.0823,-0.50143931655679,0.259331295730308
4/14/99,1.0797,1.082,1.0765,1.0769,0.259331295730308,-0.878258432215274
4/15/99,1.0703,1.0815,1.0691,1.0797,-0.878258432215274,-0.028037383177567
4/16/99,1.07,1.0717,1.063,1.0703,-0.028037383177567,-0.630113796670756
4/19/99,1.0633,1.07,1.0594,1.07,-0.630113796670756,-0.0564599604780214
4/20/99,1.0627,1.0685,1.0611,1.0633,-0.0564599604780214,-0.0753366607025061
4/21/99,1.0619,1.0635,1.0575,1.0627,-0.0753366607025061,-0.0282592313489042
4/22/99,1.0616,1.066,1.0561,1.0619,-0.0282592313489042,-0.037693177534883
4/23/99,1.0612,1.0685,1.0596,1.0616,-0.037693177534883,-0.245607406007929
4/26/99,1.0586,1.063,1.0579,1.0612,-0.245607406007929,0.740740740740742
4/27/99,1.0665,1.0668,1.058,1.0586,0.740740740740742,-0.395368539960461
4/28/99,1.0623,1.0695,1.0606,1.0665,-0.395368539960461,-0.302143329241818
4/29/99,1.0591,1.064,1.057,1.0623,-0.302143329241818,-0.0661375661375588
4/30/99,1.0584,1.0635,1.0549,1.0591,-0.0661375661375588,-0.0661813368629973
5/3/99,1.0577,1.0605,1.0553,1.0584,-0.0661813368629973,0.526662277814335
5/4/99,1.0633,1.0635,1.056,1.0577,0.526662277814335,1.03313477289651
5/5/99,1.0744,1.0773,1.0615,1.0633,1.03313477289651,0.656495607951908
5/6/99,1.0815,1.0825,1.0735,1.0744,0.656495607951908,-0.604651162790693
5/7/99,1.075,1.0814,1.0743,1.0815,-0.604651162790693,0.462962962962974
5/10/99,1.08,1.0836,1.071,1.075,0.462962962962974,-0.793280447970152
5/11/99,1.0715,1.0805,1.0705,1.08,-0.793280447970152,-0.619776504836129
5/12/99,1.0649,1.0747,1.064,1.0715,-0.619776504836129,0.159384961560101
5/13/99,1.0666,1.0675,1.0605,1.0649,0.159384961560101,-0.131430717236206
5/14/99,1.0652,1.0741,1.0649,1.0666,-0.131430717236206,0.159340144343428
5/17/99,1.0669,1.0688,1.064,1.0652,0.159340144343428,0.159086655437024
5/18/99,1.0686,1.0709,1.0656,1.0669,0.159086655437024,-0.253307064452568
5/19/99,1.0659,1.0685,1.0623,1.0686,-0.253307064452568,-0.263380679145907
5/20/99,1.0631,1.0707,1.0615,1.0659,-0.263380679145907,-0.491539843085346
5/21/99,1.0579,1.062,1.0546,1.0631,-0.491539843085346,0.122734138972796
5/24/99,1.0592,1.0608,1.055,1.0579,0.122734138972796,0.00944019635608317
5/25/99,1.0593,1.0641,1.0565,1.0592,0.00944019635608317,-1.19411539931219
5/26/99,1.0468,1.0625,1.045,1.0593,-1.19411539931219,-0.258595919931034
5/27/99,1.0441,1.0485,1.041,1.0468,-0.258595919931034,-0.384578405922508
5/28/99,1.0401,1.051,1.0395,1.0441,-0.384578405922508,0.182341650671786
5/31/99,1.042,1.0485,1.0415,1.0401,0.182341650671786,0.267993874425719
6/1/99,1.0448,1.0478,1.0415,1.042,0.267993874425719,-0.966370313103982
6/2/99,1.0348,1.046,1.033,1.0448,-0.966370313103982,-0.222760290556898
6/3/99,1.0325,1.0404,1.0305,1.0348,-0.222760290556898,0.462739805263679
6/4/99,1.0373,1.0377,1.027,1.0325,0.462739805263679,-0.865422014780254
6/7/99,1.0284,1.037,1.026,1.0373,-0.865422014780254,1.66379804934023
6/8/99,1.0458,1.0468,1.0265,1.0284,1.66379804934023,0.124152420972195
6/9/99,1.0471,1.0492,1.0427,1.0458,0.124152420972195,0.104941804999056
6/10/99,1.0482,1.052,1.0435,1.0471,0.104941804999056,0.569151963574275
6/11/99,1.0542,1.0563,1.0473,1.0482,0.569151963574275,-1.15141047783535
6/14/99,1.0422,1.051,1.0408,1.0542,-1.15141047783535,0
6/15/99,1.0422,1.0435,1.038,1.0422,0,-1.05691845243866
6/16/99,1.0313,1.044,1.029,1.0422,-1.05691845243866,0.280409978727509
6/17/99,1.0342,1.0355,1.029,1.0313,0.280409978727509,0.433233850004809
6/18/99,1.0387,1.0423,1.0295,1.0342,0.433233850004809,-0.376884422110554
6/21/99,1.0348,1.0415,1.031,1.0387,-0.376884422110554,-0.242177661532495
6/22/99,1.0323,1.0355,1.0295,1.0348,-0.242177661532495,0.0484120836560752
6/23/99,1.0328,1.035,1.0272,1.0323,0.0484120836560752,0.768639508070716
6/24/99,1.0408,1.0422,1.0308,1.0328,0.768639508070716,0.220496596682961
6/25/99,1.0431,1.048,1.0405,1.0408,0.220496596682961,-0.675610462310578
6/28/99,1.0361,1.0435,1.0346,1.0431,-0.675610462310578,-0.251572327044019
6/29/99,1.0335,1.0367,1.032,1.0361,-0.251572327044019,0.0483558994197239
6/30/99,1.034,1.036,1.0291,1.0335,0.0483558994197239,-1.04563666568943
7/1/99,1.0233,1.039,1.0203,1.034,-1.04563666568943,0.117130307467044
7/2/99,1.0245,1.025,1.021,1.0233,0.117130307467044,-0.19559902200489
7/5/99,1.0225,1.0255,1.0217,1.0245,-0.19559902200489,0.0879421536056403
7/6/99,1.0234,1.026,1.0185,1.0225,0.0879421536056403,-0.0684462696783167
7/7/99,1.0227,1.027,1.02,1.0234,-0.0684462696783167,-0.166503428011757
7/8/99,1.021,1.0227,1.0146,1.0227,-0.166503428011757,-0.353843129545884
7/9/99,1.0174,1.024,1.0165,1.021,-0.353843129545884,-0.177235131941712
7/12/99,1.0156,1.02,1.0112,1.0174,-0.177235131941712,0.16710901405682
7/13/99,1.0173,1.021,1.011,1.0156,0.16710901405682,0.381903642773209
7/14/99,1.0212,1.0227,1.0125,1.0173,0.381903642773209,-0.0489859900068744
7/15/99,1.0207,1.0253,1.0185,1.0212,-0.0489859900068744,-0.107885445272644
7/16/99,1.0196,1.023,1.0185,1.0207,-0.107885445272644,1.01931851276575
7/19/99,1.0301,1.0341,1.0125,1.0196,1.01931851276575,1.07557860366848
7/20/99,1.0413,1.0437,1.028,1.0301,1.07557860366848,1.04532927872281
7/21/99,1.0523,1.055,1.044,1.0413,1.04532927872281,0
7/22/99,1.0523,1.058,1.0475,1.0523,0,-0.08560015217806
7/23/99,1.0514,1.0547,1.0457,1.0523,-0.08560015217806,1.37885751805648
7/26/99,1.0661,1.0722,1.0515,1.0514,1.37885751805648,-0.376612371716411
7/27/99,1.0621,1.07,1.061,1.0661,-0.376612371716411,0.384543237666478
7/28/99,1.0662,1.069,1.0593,1.0621,0.384543237666478,0.596680962148048
7/29/99,1.0726,1.0744,1.0655,1.0662,0.596680962148048,-0.177454002054732
7/30/99,1.0707,1.074,1.0677,1.0726,-0.177454002054732,-0.168397417906261
8/2/99,1.0689,1.071,1.0625,1.0707,-0.168397417906261,-0.0280741156653535
8/3/99,1.0686,1.0704,1.0627,1.0689,-0.0280741156653535,0.825986078886302
8/4/99,1.0775,1.0799,1.067,1.0686,0.825986078886302,-0.158021937163024
8/5/99,1.0758,1.0826,1.074,1.0775,-0.158021937163024,0.00929454410261074
8/6/99,1.0759,1.0794,1.072,1.0758,0.00929454410261074,-0.495049504950503
8/9/99,1.0706,1.0735,1.068,1.0759,-0.495049504950503,0.0373482726423862
8/10/99,1.071,1.0765,1.07,1.0706,0.0373482726423862,-0.497325701416896
8/11/99,1.0657,1.0725,1.0643,1.071,-0.497325701416896,0.0843802737671012
8/12/99,1.0666,1.067,1.0623,1.0657,0.0843802737671012,-0.936878962808746
8/13/99,1.0567,1.07,1.0559,1.0666,-0.936878962808746,0.00946252838758412
8/16/99,1.0568,1.06,1.0565,1.0567,0.00946252838758412,-0.523161799676597
8/17/99,1.0513,1.0585,1.0491,1.0568,-0.523161799676597,0.142477203647422
8/18/99,1.0528,1.0562,1.05,1.0513,0.142477203647422,0.987491770901905
8/19/99,1.0633,1.0647,1.046,1.0528,0.987491770901905,0.337426188021375
8/20/99,1.0669,1.069,1.0625,1.0633,0.337426188021375,-1.59017330032374
8/23/99,1.0502,1.0675,1.0453,1.0669,-1.59017330032374,0.275377457031612
8/24/99,1.0531,1.0552,1.041,1.0502,0.275377457031612,-1.0264773599386
8/25/99,1.0424,1.0545,1.041,1.0531,-1.0264773599386,0.229709035222048
8/26/99,1.0448,1.047,1.0415,1.0424,0.229709035222048,0.105172578640415
8/27/99,1.0459,1.0485,1.042,1.0448,0.105172578640415,0.0191186311060107
8/30/99,1.0461,1.0485,1.0437,1.0459,0.0191186311060107,1.09671929658694
8/31/99,1.0577,1.0608,1.0485,1.0461,1.09671929658694,0.160468189541232
9/1/99,1.0594,1.064,1.056,1.0577,0.160468189541232,0.898035547240417
9/2/99,1.069,1.072,1.0555,1.0594,0.898035547240417,-0.706547338671676
9/3/99,1.0615,1.072,1.0587,1.069,-0.706547338671676,-0.33081285444235
9/6/99,1.058,1.062,1.057,1.0615,-0.33081285444235,0.0944287063267129
9/7/99,1.059,1.06,1.0515,1.058,0.0944287063267129,0.0377572210685252
9/8/99,1.0594,1.064,1.0567,1.059,0.0377572210685252,-0.540950934801159
9/9/99,1.0537,1.0635,1.0524,1.0594,-0.540950934801159,-1.73795500627595
9/10/99,1.0357,1.056,1.0345,1.0537,-1.73795500627595,0.547340119070486
9/13/99,1.0414,1.0424,1.03,1.0357,0.547340119070486,-0.569773056494449
9/14/99,1.0355,1.0438,1.032,1.0414,-0.569773056494449,0.394382454790303
9/15/99,1.0396,1.0423,1.0286,1.0355,0.394382454790303,0.0960984047664703
9/16/99,1.0406,1.047,1.035,1.0396,0.0960984047664703,0.0672236627292733
9/17/99,1.0413,1.0417,1.0385,1.0406,0.0672236627292733,-0.269619643716891
9/20/99,1.0385,1.045,1.0381,1.0413,-0.269619643716891,0.95374344301383
9/21/99,1.0485,1.0501,1.0365,1.0385,0.95374344301383,-0.373348650201035
9/22/99,1.0446,1.054,1.0408,1.0485,-0.373348650201035,-0.0670562314397857
9/23/99,1.0439,1.048,1.0392,1.0446,-0.0670562314397857,0.124378109452723
9/24/99,1.0452,1.054,1.0422,1.0439,0.124378109452723,0.21004391827384
9/27/99,1.0474,1.048,1.0392,1.0452,0.21004391827384,0.692139945008046
9/28/99,1.0547,1.0571,1.0445,1.0474,0.692139945008046,0.855423951870662
9/29/99,1.0638,1.066,1.0515,1.0547,0.855423951870662,0.29990627928771
9/30/99,1.067,1.0695,1.061,1.0638,0.29990627928771,0.642517925318943
10/1/99,1.0739,1.0765,1.067,1.067,0.642517925318943,0
10/4/99,1.0739,1.077,1.069,1.0739,0,0.130196224309481
10/5/99,1.0753,1.0762,1.067,1.0739,0.130196224309481,-0.579927041436721
10/6/99,1.0691,1.078,1.0684,1.0753,-0.579927041436721,0.251912670274319
10/7/99,1.0718,1.0748,1.0658,1.0691,0.251912670274319,-0.989352680674661
10/8/99,1.0613,1.072,1.0602,1.0718,-0.989352680674661,0.253759398496254
10/11/99,1.064,1.0655,1.061,1.0613,0.253759398496254,1.1060507482108
10/12/99,1.0759,1.077,1.063,1.064,1.1060507482108,0.278060988043367
10/13/99,1.0789,1.0805,1.0736,1.0759,0.278060988043367,0.00926784059314078
10/14/99,1.079,1.0831,1.075,1.0789,0.00926784059314078,0.972834067547719
10/15/99,1.0896,1.0914,1.0765,1.079,0.972834067547719,-0.507333271838376
10/18/99,1.0841,1.09,1.083,1.0896,-0.507333271838376,-0.0184518867054136
10/19/99,1.0839,1.0851,1.0776,1.0841,-0.0184518867054136,-0.90299757959412
10/20/99,1.0742,1.084,1.0729,1.0839,-0.90299757959412,0.720887245841038
10/21/99,1.082,1.0832,1.0745,1.0742,0.720887245841038,-1.41531539975631
10/22/99,1.0669,1.081,1.0655,1.082,-1.41531539975631,-0.0656537235040258
10/25/99,1.0662,1.07,1.0635,1.0669,-0.0656537235040258,-0.727444496929621
10/26/99,1.0585,1.0695,1.0563,1.0662,-0.727444496929621,-0.809523809523805
10/27/99,1.05,1.064,1.0475,1.0585,-0.809523809523805,0.209085725147308
10/28/99,1.0522,1.0544,1.0469,1.05,0.209085725147308,0.189717321191425
10/29/99,1.0542,1.056,1.0435,1.0522,0.189717321191425,-0.333111259160565
11/1/99,1.0507,1.0595,1.0483,1.0542,-0.333111259160565,0.114079285103155
11/2/99,1.0519,1.0555,1.0485,1.0507,0.114079285103155,-0.372137404580154
11/3/99,1.048,1.053,1.0457,1.0519,-0.372137404580154,-1.16806641567719
11/4/99,1.0359,1.054,1.0344,1.048,-1.16806641567719,0.585412667946257
11/5/99,1.042,1.0435,1.036,1.0359,0.585412667946257,-0.317704823336871
11/8/99,1.0387,1.046,1.0346,1.042,-0.317704823336871,0.0673465460842933
11/9/99,1.0394,1.0434,1.0365,1.0387,0.0673465460842933,0.478743776330898
11/10/99,1.0444,1.0482,1.0388,1.0394,0.478743776330898,-0.230326295585409
11/11/99,1.042,1.045,1.0395,1.0444,-0.230326295585409,-0.97877701327648
11/12/99,1.0319,1.0415,1.028,1.042,-0.97877701327648,-0.0193854802752717
11/15/99,1.0317,1.0345,1.0297,1.0319,-0.0193854802752717,0.0774818401936961
11/16/99,1.0325,1.0355,1.0299,1.0317,0.0774818401936961,0.787931200153741
11/17/99,1.0407,1.044,1.03,1.0325,0.787931200153741,-1.10754881958611
11/18/99,1.0293,1.0435,1.0263,1.0407,-1.10754881958611,0.164888457807935
11/19/99,1.031,1.0333,1.0246,1.0293,0.164888457807935,0.048473097430942
11/22/99,1.0315,1.0341,1.029,1.031,0.048473097430942,-0.428390614351103
11/23/99,1.0271,1.0335,1.0258,1.0315,-0.428390614351103,-0.794896957801766
11/24/99,1.019,1.028,1.0156,1.0271,-0.794896957801766,0
11/25/99,1.019,1.021,1.0134,1.019,0,-0.25580480125934
11/26/99,1.0164,1.0195,1.0076,1.019,-0.25580480125934,-0.603781055132138
11/29/99,1.0103,1.02,1.0037,1.0164,-0.603781055132138,-0.168550465992468
11/30/99,1.0086,1.0145,1.0045,1.0103,-0.168550465992468,0.00991375037176455
12/1/99,1.0087,1.0125,1.0047,1.0086,0.00991375037176455,-0.608418112906443
12/2/99,1.0026,1.0125,1,1.0087,-0.608418112906443,-0.0199521149241798
12/3/99,1.0024,1.004,0.9995,1.0026,-0.0199521149241798,1.95618153364632
12/6/99,1.0224,1.0267,1,1.0024,1.95618153364632,0.224455938323409
12/7/99,1.0247,1.0295,1.0198,1.0224,0.224455938323409,0.262799299201883
12/8/99,1.0274,1.0285,1.0223,1.0247,0.262799299201883,-0.597277979046313
12/9/99,1.0213,1.0285,1.0157,1.0274,-0.597277979046313,-0.918972332015819
12/10/99,1.012,1.0225,1.0113,1.0213,-0.918972332015819,0.19723865877712
12/13/99,1.014,1.016,1.0107,1.012,0.19723865877712,-0.845350571854794
12/14/99,1.0055,1.0145,1.0028,1.014,-0.845350571854794,0.14895729890763
12/15/99,1.007,1.0089,1.0014,1.0055,0.14895729890763,0.954067079767881
12/16/99,1.0167,1.019,1.0065,1.007,0.954067079767881,-0.863095238095231
12/17/99,1.008,1.0245,1.006,1.0167,-0.863095238095231,0.355871886121001
12/20/99,1.0116,1.014,1.004,1.008,0.355871886121001,-0.297441998810243
12/21/99,1.0086,1.015,1.0075,1.0116,-0.297441998810243,0.0198255352894506
12/22/99,1.0088,1.011,1.006,1.0086,0.0198255352894506,0.581452646102298
12/23/99,1.0147,1.0179,1.007,1.0088,0.581452646102298,-0.167818361303064
12/24/99,1.013,1.016,1.0115,1.0147,-0.167818361303064,-0.0395022713806
12/27/99,1.0126,1.0155,1.0106,1.013,-0.0395022713806,-0.666070185903164
12/28/99,1.0059,1.0145,1.0038,1.0126,-0.666070185903164,-0.0497314501690815
12/29/99,1.0054,1.0105,1.0037,1.0059,-0.0497314501690815,0.327153762268252
12/30/99,1.0087,1.0092,1.0022,1.0054,0.327153762268252,0.197882655585238
12/31/99,1.0107,1.0117,1.0045,1.0087,0.197882655585238,1.64460879719737
1/3/00,1.0276,1.028,1.0052,1.0107,1.64460879719737,0.223322652684724
1/4/00,1.0299,1.0342,1.0215,1.0276,0.223322652684724,0.174469322477467
1/5/00,1.0317,1.04,1.0285,1.0299,0.174469322477467,-0.17477424992718
1/6/00,1.0299,1.0412,1.0276,1.0317,-0.17477424992718,-0.155596615773611
1/7/00,1.0283,1.033,1.0256,1.0299,-0.155596615773611,-0.26326053042121
1/10/00,1.0256,1.03,1.0205,1.0283,-0.26326053042121,0.677900445477425
1/11/00,1.0326,1.0337,1.0245,1.0256,0.677900445477425,-0.135764158262225
1/12/00,1.0312,1.032,1.0263,1.0326,-0.135764158262225,-0.536219167397859
1/13/00,1.0257,1.0315,1.0237,1.0312,-0.536219167397859,-1.13389863932164
1/14/00,1.0142,1.0223,1.0112,1.0257,-1.13389863932164,-0.237201027871117
1/17/00,1.0118,1.0145,1.0075,1.0142,-0.237201027871117,0.0395178818415289
1/18/00,1.0122,1.014,1.0075,1.0118,0.0395178818415289,0.00987849451743445
1/19/00,1.0123,1.0127,1.0086,1.0122,0.00987849451743445,0.432772695977177
1/20/00,1.0167,1.0186,1.0075,1.0123,0.432772695977177,-0.683303624480086
1/21/00,1.0098,1.019,1.0048,1.0167,-0.683303624480086,-0.547645125958385
1/24/00,1.0043,1.007,1.0001,1.0098,-0.547645125958385,-0.259558750124781
1/25/00,1.0017,1.0095,0.999,1.0043,-0.259558750124781,-0.0399480675122297
1/26/00,1.0013,1.0055,0.9995,1.0017,-0.0399480675122297,-1.37693631669536
1/27/00,0.9877,1.003,0.9869,1.0013,-1.37693631669536,-1.06415634912515
1/28/00,0.9773,0.989,0.9738,0.9877,-1.06415634912515,-0.804538421866933
1/31/00,0.9695,0.9825,0.9667,0.9773,-0.804538421866933,0.380189066995471
2/1/00,0.9732,0.9779,0.9665,0.9695,0.380189066995471,0.246002460024607
2/2/00,0.9756,0.98,0.969,0.9732,0.246002460024607,1.46449853550146
2/3/00,0.9901,0.9947,0.9715,0.9756,1.46449853550146,-0.773536895674294
2/4/00,0.9825,0.994,0.9751,0.9901,-0.773536895674294,-0.234645990614169
2/7/00,0.9802,0.983,0.9755,0.9825,-0.234645990614169,0.557979101146399
2/8/00,0.9857,0.9915,0.9785,0.9802,0.557979101146399,0.655109856883688
2/9/00,0.9922,0.9967,0.985,0.9857,0.655109856883688,-0.608395862908133
2/10/00,0.9862,0.996,0.9832,0.9922,-0.608395862908133,0.081053698074977
2/11/00,0.987,0.9879,0.979,0.9862,0.081053698074977,-0.580862121675333
2/14/00,0.9813,0.9915,0.9777,0.987,-0.580862121675333,0
2/15/00,0.9813,0.9861,0.9765,0.9813,0,0.527116066903203
2/16/00,0.9865,0.987,0.979,0.9813,0.527116066903203,0.212421606311955
2/17/00,0.9886,0.9955,0.9837,0.9865,0.212421606311955,-0.396059713618362
2/18/00,0.9847,0.99,0.9811,0.9886,-0.396059713618362,0.233029381965549
2/21/00,0.987,0.989,0.9845,0.9847,0.233029381965549,1.79104477611939
2/22/00,1.005,1.0081,0.987,0.987,1.79104477611939,-0.209392760993119
2/23/00,1.0029,1.009,1.0011,1.005,-0.209392760993119,-0.864930101578994
2/24/00,0.9943,1.004,0.9888,1.0029,-0.864930101578994,-2.06323136932868
2/25/00,0.9742,0.9925,0.9725,0.9943,-2.06323136932868,-0.143914473684206
2/28/00,0.9728,0.9745,0.939,0.9742,-0.143914473684206,-0.662251655629135
2/29/00,0.9664,0.987,0.9645,0.9728,-0.662251655629135,0.810838550754389
3/1/00,0.9743,0.9767,0.9625,0.9664,0.810838550754389,-0.83833574829229
3/2/00,0.9662,0.9795,0.9612,0.9743,-0.83833574829229,-0.467921389206608
3/3/00,0.9617,0.968,0.9591,0.9662,-0.467921389206608,-0.271087477843817
3/6/00,0.9591,0.967,0.956,0.9617,-0.271087477843817,-0.219435736677115
3/7/00,0.957,0.9625,0.9528,0.9591,-0.219435736677115,0.44731093311142
3/8/00,0.9613,0.9632,0.9522,0.957,0.44731093311142,0.671626369084516
3/9/00,0.9678,0.9698,0.9595,0.9613,0.671626369084516,-0.498442367601249
3/10/00,0.963,0.9685,0.9599,0.9678,-0.498442367601249,0.165871863985076
3/13/00,0.9646,0.973,0.9615,0.963,0.165871863985076,0.268817204301069
3/14/00,0.9672,0.9683,0.9592,0.9646,0.268817204301069,0.0826446280991759
3/15/00,0.968,0.9712,0.964,0.9672,0.0826446280991759,0.360267627380346
3/16/00,0.9715,0.974,0.9645,0.968,0.360267627380346,0.113098910137774
3/17/00,0.9726,0.9731,0.9658,0.9715,0.113098910137774,0.0719202712421693
3/20/00,0.9733,0.9745,0.9685,0.9726,0.0719202712421693,-0.922853587722938
3/21/00,0.9644,0.9735,0.9632,0.9733,-0.922853587722938,-0.437408873151425
3/22/00,0.9602,0.963,0.9579,0.9644,-0.437408873151425,1.21399176954732
3/23/00,0.972,0.9732,0.96,0.9602,1.21399176954732,0.317916111168084
3/24/00,0.9751,0.9773,0.9674,0.972,0.317916111168084,-0.99430346970481
3/27/00,0.9655,0.979,0.9633,0.9751,-0.99430346970481,-0.426461410443103
3/28/00,0.9614,0.9699,0.9598,0.9655,-0.426461410443103,-1.12548648364364
3/29/00,0.9507,0.96,0.9477,0.9614,-1.12548648364364,1.08209343460618
3/30/00,0.9611,0.9624,0.9512,0.9507,1.08209343460618,-0.565030867427013
3/31/00,0.9557,0.963,0.953,0.9611,-0.565030867427013,0.250495772883828
4/3/00,0.9581,0.9604,0.95,0.9557,0.250495772883828,0.581093701359349
4/4/00,0.9637,0.9756,0.9516,0.9581,0.581093701359349,-0.0934773577066901
4/5/00,0.9628,0.971,0.9595,0.9637,-0.0934773577066901,-0.270776921474686
4/6/00,0.9602,0.9645,0.9567,0.9628,-0.270776921474686,-0.576097203309947
