Date,Open,High,Low,Close,Volume
20100331,229.026,230.115,228.024,228.481,12065718.57
20100401,230.912,232.177,226.361,229.239,21287594.56
20100405,228.53,231.895,228.325,231.895,23263757.81
20100406,231.633,233.645,230.494,232.994,15919894.95
20100407,232.984,235.279,232.108,233.86,20278133.53
20100408,233.84,234.91,231.505,233.383,20371346.55
20100409,234.744,235.153,233.86,235.153,11655462.42
20100412,235.6,236.398,235.172,235.639,11529057.46
20100413,235.25,236.135,234.492,235.6,10683794.53
20100414,238.547,239.063,237.371,238.829,13511538.67
20100415,239.024,242.155,238.77,242.155,13215859.56
20100416,241.747,244.246,237.838,240.658,28040821.29
20100419,240.23,241.085,235.133,240.21,20170959.94
20100420,241.63,242.408,236.291,237.03,20595536.46
20100421,251.696,253.106,248.71,252.289,34022923.97
20100422,251.112,259.428,249.168,259.165,28352830.87
20100423,260.634,264.708,259.67,263.337,28054611.4
20100426,264.417,264.981,260.828,261.772,16227090.93
20100427,259.934,260.488,253.369,254.809,23999755.99
20100428,256.024,256.754,249.371,254.332,26450545.63
20100429,255.829,262.588,254.817,261.382,19896519.64
20100430,261.918,263.143,253.836,254.098,18707235.63
20100503,256.598,260.527,255.664,258.893,15777137.43
20100504,255.79,256.062,249.702,251.152,25527250.93
20100505,246.065,251.054,241.903,248.486,30313435.21
20100506,246.862,251.161,193.781,239.802,45629936.25
20100507,237.02,239.802,219.028,229.649,59793989.7
20100510,243.294,247.66,241.708,246.931,34164492.5
20100511,244.927,252.756,243.623,249.459,30338398.6
20100512,251.881,255.907,251.599,254.565,23258449.7
20100513,255.917,257.725,249.362,251.57,21285141.15
20100514,248.195,249.44,242.651,247.067,26486223.62
20100517,247.708,249.148,240.91,247.028,27329380.77
20100518,249.916,251.453,243.39,245.248,27493862.8
20100519,242.748,245.978,238.129,240.998,36523403.5
20100520,235.241,237.156,229.726,231.282,45316045
20100521,226.429,237.789,224.999,235.513,45253897.9
20100524,240.385,244.013,239.501,240.22,26358522.7
20100525,232.809,239.986,230.65,238.518,37020411.4
20100526,243.166,245.209,237.059,237.507,29183580.76
20100527,243.721,246.736,242.272,246.668,22667581.87
20100528,252.163,252.279,246.395,250.188,28258677.8
20100601,252.551,258.64,251.851,253.475,30879626.9
20100602,257.278,257.532,253.193,256.393,24129416.43
20100603,257.871,258.261,253.262,256.102,22998467.49
20100604,251.122,254.711,247.641,249.022,26217795.58
20100607,251.2,252.036,239.15,243.964,31524962.34
20100608,246.279,246.833,238.907,242.194,35556823.9
20100609,244.557,244.985,235.834,236.622,30296043.08
20100610,237.954,244.09,235.552,243.944,27039761.69
20100611,241.416,246.892,240.579,246.522,19029274.58
20100614,248.914,252.036,247.038,247.047,21164006.44
20100615,248.622,252.679,248.486,252.61,17677568.28
20100616,253.932,260.401,253.475,259.855,27828682.1
20100617,263.221,265.409,262.102,264.553,30810742.31
20100618,264.699,267.451,263.969,266.469,29512425.09
20100621,270.097,271.351,261.353,262.724,27547046.47
20100622,264.592,268.395,264.048,265.993,25027945.16
20100623,267.043,267.12,260.546,262.968,27198279.29
20100624,263.678,265.701,260.74,261.178,24832847.54
20100625,262.695,262.851,258.513,259.759,18107671.15
20100628,259.603,262.346,257.259,261.081,20733788.27
20100629,256.967,257.132,247.319,249.459,40091263.1
20100630,249.664,250.888,243.148,244.431,25066955.59
20100701,247.319,247.806,236.543,241.377,36073568.3
20100702,243.623,244.042,236.524,240.425,24163537.56
20100706,244.11,245.861,239.403,241.406,21467185.64
20100707,243.614,251.666,242.894,251.501,22670288.7
20100708,255.333,255.684,247.893,250.801,26043330.78
20100709,249.828,252.766,248.155,252.533,15387258.91
20100712,251.501,254.663,247.864,250.082,20126822.89
20100713,249.323,249.362,239.666,245.044,42251570.2
20100714,242.506,248.778,242.165,245.851,28525805.47
20100715,241.416,249.916,240.512,244.898,28555081.3
20100716,246.104,247.971,241.591,243.166,37209316
20100719,243.02,243.02,233.023,238.498,36380160.6
20100720,236.232,245.958,233.422,244.616,32692852.6
20100721,257.843,257.871,247.028,247.485,40969643.79
20100722,250.509,252.863,248.302,251.735,22363291.2
20100723,250.023,253.233,249.245,252.961,18449966.66
20100726,252.892,252.961,250.636,251.822,13633789.99
20100727,253.709,257.532,253.154,257.035,20452132.43
20100728,256.423,258.689,253.106,254.04,18123726.47
20100729,253.554,255.44,249.07,251.209,22547593.61
20100730,248.953,252.571,247.903,250.685,15260395.15
20100802,253.233,255.382,252.494,254.516,14950223.74
20100803,253.845,256.033,252.299,254.37,13636934.13
20100804,255.625,257.026,253.164,255.741,14876100.11
20100805,254.545,255.956,253.398,254.399,10197824.65
20100806,252.59,254.312,250.558,252.902,15583616.3
20100809,254.263,254.954,252.445,254.633,10532037.88
20100810,252.717,253.301,250.48,252.212,16041587.82
20100811,248.331,248.671,242.953,243.332,21614870.15
20100812,239.879,246.153,239.364,244.839,18823954.16
20100813,244.256,244.966,242.252,242.515,12153201.25
20100816,240.833,243.148,239.85,240.754,11144863.14
20100817,243.215,247.641,242.36,244.908,14733238.81
20100818,245.588,247.68,244.674,246.133,11756256.76
20100819,245.841,246.522,241.854,243.148,14786121.07
20100820,242.486,246.949,242.165,242.953,14248900.93
20100823,244.878,245.083,238.518,238.965,14333654.07
20100824,236.009,236.33,232.1,233.461,20853101.82
20100825,231.505,237.292,230.689,236.339,21223911.55
20100826,238.634,239.004,233.801,233.947,15891651.45
20100827,235.143,235.95,229.094,234.823,19364123.02
20100830,234.151,239.004,234.073,235.921,13204477.16
20100831,235.143,237.847,233.753,236.398,14041444.89
20100901,240.667,244.557,239.52,243.03,24381005.52
20100902,244.411,245.044,241.747,244.957,14381849.1
20100903,248.078,251.491,247.514,251.414,17021047.47
20100907,249.595,252.405,249.215,250.772,12236935.43
20100908,252.649,257.132,251.988,255.372,18461441.43
20100909,257.814,259.204,255.877,255.975,15397131.23
20100910,255.869,257.24,254.224,255.877,13684974.99
20100913,258.65,260.915,258.465,259.768,13251924.14
20100914,258.883,261.782,258.232,260.566,14251137.69
20100915,260.809,262.958,260.488,262.822,14562035.34
20100916,262.86,269.047,262.102,269.017,22726519.72
20100917,270.097,270.33,266.168,267.762,22525859.42
20100920,268.58,275.991,268.278,275.484,23303156.79
20100921,276.184,279.462,275.027,275.786,23288293.32
20100922,274.95,280.075,274.658,279.735,20457828.15
20100923,278.714,284.724,278.149,280.415,27959629.11
20100924,283.985,285.473,282.574,284.276,22272993.72
20100927,285.91,286.639,283.07,283.449,16511868.75
20100928,283.703,283.761,267.451,279.141,37035749.12
20100929,279.559,281.855,278.149,279.384,16370040.17
20100930,281.077,282.04,273.53,276.156,23348980.11
20101001,278.538,278.714,273.627,275.076,15797644.43
20101004,273.87,275.134,270.145,270.992,15397527.81
20101005,274.22,281.116,274.084,280.999,16732627.95
20101006,281.689,283.975,277.429,280.708,23567405.53
20101007,282.292,282.507,279.035,281.183,14328658.29
20101008,283.819,286.416,282.04,285.91,21970157.83
20101011,286.659,289.081,286.513,287.281,14892498.75
20101012,287.301,291.279,284.461,290.422,19432337.55
20101013,291.959,293.671,291.571,291.833,19565058.77
20101014,293.107,294.168,292.154,293.807,14406282.94
20101015,298.836,305.819,296.54,305.77,29311666.21
20101018,309.709,310.244,305.663,309.202,32171556.91
20101019,295.052,307.064,291.784,300.712,41531981.21
20101020,300.518,305.624,298.446,301.452,25281267.87
20101021,303.805,306.101,298.378,300.654,19033250.71
20101022,300.625,301.529,297.892,298.398,12617587.53
20101025,300.625,303.047,299.973,300.402,13095594.91
20101026,298.563,301.238,297.26,299.37,13252867.84
20101027,299.137,301.393,297.212,299.273,12615993.82
20101028,299.555,299.555,292.641,297.26,19349856.48
20101029,295.879,297.484,292.67,292.728,14207531.16
20101101,294.168,297.212,293.904,295.742,15052358.15
20101102,298.845,301.675,298.573,300.839,14837354.52
20101103,302.823,304.292,300.061,303.99,17673052.61
20101104,306.791,311.391,306.382,309.135,21740762.51
20101105,309.164,310.798,308.055,308.347,12162393.49
20101108,308.755,310.847,308.065,309.796,9173402.75
20101109,312.227,312.481,305.867,306.743,13101087.6
20101110,307.987,310.02,304.944,309.184,13306343.83
20101111,306.402,309.66,305.624,307.919,12528793.4
20101112,307.394,307.813,295.295,299.993,28171619.7
20101115,300.042,302.016,297.863,298.66,13901615.95
20101116,297.561,299.157,291.104,293.496,22767080.23
20101117,292.874,295.646,289.587,292.144,16871903.39
20101118,296.609,301.169,296.326,300.119,16773965.81
20101119,299.516,299.935,296.861,298.359,14480890.26
20101122,298.057,304.349,297.474,304.311,13555810.29
20101123,301.977,303.192,298.145,300.411,16709731.2
20101124,303.523,306.743,303.192,306.286,14027867.99
20101126,305.216,308.979,304.349,306.022,8602305.329
20101129,306.946,308.765,302.832,308.152,15645257.37
20101130,305.08,305.731,302.337,302.58,16980252.88
20101201,306.684,309.028,306.353,307.86,14924939.16
20101202,308.901,310.244,306.246,309.32,15731652.98
20101203,308.288,309.903,307.657,308.473,11539926.07
20101206,309.854,313.482,309.679,311.372,15793458.06
20101207,314.892,315.096,309.631,309.66,13337280.97
20101208,310.954,312.15,308.406,312.091,11020447.13
20101209,313.326,313.647,310.263,310.885,10212678.35
20101210,310.827,312.237,309.854,311.77,9086338.002
20101213,315.787,316.138,312.189,312.84,14820161.88
20101214,312.674,313.687,310.244,310.934,11886358.42
20101215,311.139,314.134,310.428,311.634,12684624.05
20101216,312.217,313.754,311.313,312.441,10409334.66
20101217,312.481,312.957,311.44,311.917,15466001.99
20101220,312.772,314.377,309.494,313.365,12679329.23
20101221,314.144,315.486,313.21,315.252,8150909.82
20101222,315.486,316.779,314.668,316.351,8941907.22
20101223,316.079,316.225,314.299,314.62,6718773
20101227,314.299,316.507,312.694,315.943,8720121.755
20101228,316.964,317.693,316.138,316.555,6022502.379
20101229,317.119,317.489,316.234,316.312,5359159.44
20101230,316.449,316.575,314.182,314.804,5397511.731
20101231,314.095,314.601,312.49,313.677,6289832.79
20110103,316.701,321.194,315.923,320.426,15410728.87
20110104,323.334,323.402,319.143,322.225,10696503.31
20110105,320.406,325.162,320.406,324.754,8906894.93
20110106,325.775,326.047,323.762,324.686,9551264.24
20110107,324.92,327.02,322.79,326.894,10787264.9
20110110,329.412,333.808,327.915,332.933,14550467.79
20110111,335.257,335.491,330.151,332.213,15445378.19
20110112,334.032,334.908,332.612,334.742,9972335.45
20110113,335.637,337.125,334.411,336.201,9788897.83
20110114,336.396,338.622,334.985,338.573,10592360.81
20110118,320.406,334.713,317.052,331.503,55515023.23
20110119,338.827,339.031,327.633,328.839,38633003.61
20110120,327.195,329.014,321.058,323.675,26560592.4
20110121,324.462,325.688,317.703,317.927,27659950.2
20110124,317.868,328.128,317.752,327.973,20183226.02
20110125,327.127,331.911,325.387,331.718,18984800.55
20110126,333.507,336.114,332.126,334.635,17707028.74
20110127,334.343,335.229,333.419,333.867,9705528.19
20110128,334.732,334.946,324.374,326.631,20703000.64
20110131,326.592,330.706,325.123,329.568,12366623.65
20110201,331.931,336.162,331.62,335.442,14409974.9
20110202,334.985,335.773,330.006,334.772,9120298.61
20110203,334.314,334.79,329.257,334.169,14116401.41
20110204,334.217,337.183,334.081,336.902,11075301.21
20110207,338.272,343.554,338.088,341.929,16062004.87
20110208,343.796,345.761,342.484,345.411,13221635.5
20110209,345.411,349.146,345.129,348.105,16984811.83
20110210,347.589,350.118,338.447,344.078,32717540.97
20110211,345.071,347.978,343.836,347.016,12686455.06
20110214,347.026,349.613,346.918,349.165,10166278.27
20110215,349.34,350.088,347.735,349.943,9703883.6
20110216,350.896,354.884,350.604,353.162,16853842.28
20110217,347.444,350.38,346.734,348.212,18233645.18
20110218,348.571,349.631,339.926,340.752,29800091.54
20110222,333.069,335.919,328.449,329.072,30495873.3
20110223,329.471,335.18,329.316,333.789,23485878.1
20110224,334.596,335.676,329.082,333.828,17333676.75
20110225,335.763,338.866,335.335,338.846,13198191.16
20110228,341.589,345.304,341.482,343.582,13373616.28
20110301,345.741,345.956,338.136,339.789,15743678.46
20110302,340.519,344.624,338.837,342.542,21619272.62
20110303,347.035,349.914,346.15,349.515,17268792.36
20110304,350.186,350.4,347.93,350.118,15349665.31
20110307,351.46,351.743,341.667,345.712,19389453.86
20110308,345.207,347.589,342.581,346.102,12558405.12
20110309,344.963,345.022,340.976,342.581,16099679.9
20110310,339.858,340.276,335.432,337.135,17835975.24
20110311,335.734,342.649,335.53,342.425,16734549.92
20110314,343.349,346.695,341.667,343.845,15200106.16
20110315,332.709,338.291,330.764,336.152,25132548
20110316,332.301,333.584,317.304,320.883,40864727.7
20110317,327.584,330.288,325.065,325.269,22954880
20110318,328.051,328.916,320.942,321.078,27925245.39
20110321,326.776,330.414,326.057,330.084,14290906.58
20110322,333.205,333.215,329.83,332.039,11347736.05
20110323,330.074,330.881,326.729,329.928,13057600.5
20110324,332.496,335.753,329.558,335.568,13849669.62
20110325,338.496,342.396,337.495,342.065,15700580.92
20110328,343.466,344.594,340.898,340.995,10668471.75
20110329,338.059,343.621,336.561,341.209,12149977.45
20110330,341.083,341.249,337.903,339.031,11445525.76
20110331,336.784,340.198,336.561,339.109,8904472.37
20110401,341.472,341.939,333.876,334.859,14220405.55
20110404,335.024,335.141,329.111,331.367,16078372.52
20110405,327.74,332.855,326.776,329.325,16447879.72
20110406,332.067,334.46,327.886,328.985,14150381.76
20110407,328.8,331.085,326.806,328.585,12985011.56
20110408,330.677,330.813,324.784,325.785,13006456.21
20110411,324.822,326.455,320.961,321.7,14103378.4
20110412,321.505,324.569,321.136,323.052,14869208.3
20110413,325.862,326.776,323.393,326.699,11834814.13
20110414,325.785,326.776,323.111,323.111,10549639.76
20110415,324.297,324.482,317.829,318.451,16966341.96
20110418,317.198,323.111,311.372,322.974,21687591.26
20110419,324.044,328.703,323.129,328.547,14808212.43
20110420,334.197,336.259,332.126,333.322,19290491.92
20110421,345.284,345.382,338.953,341.2,26158076.27
20110425,340.762,344.039,340.685,343.242,9216424.18
20110426,343.913,345.245,339.761,340.742,11162905.45
20110427,342.494,342.678,337.572,340.49,12328099.82
20110428,336.638,340.149,336.035,337.32,11925630.16
20110429,337.611,344.234,337.154,340.1,18936844.31
20110502,340.13,340.849,336.016,336.726,14788496.9
20110503,338.437,340.285,336.133,338.573,11120487.88
20110504,338.701,342.173,337.358,340.003,13432590.21
20110505,338.856,341.316,336.551,337.203,11790583.6
20110506,340.091,340.392,336.707,337.377,9713866.62
20110509,338.272,339.615,337.018,338.204,7138132.48
20110510,339.294,340.091,337.144,339.722,9639438.03
20110511,339.42,340.392,335.763,337.718,11587398.77
20110512,336.619,337.592,332.875,336.92,11183357.41
20110513,336.171,336.746,331.007,331.115,11365298.06
20110516,329.889,331.854,323.47,324.219,15419999.39
20110517,322.887,326.845,321.651,326.825,15454106.74
20110518,327.234,331.688,326.776,330.512,11846569.22
20110519,332.66,333.011,329.373,331.251,9117656.2
20110520,330.24,331.591,325.824,326.164,11952487.73
20110523,320.912,326.758,320.378,325.338,13538447.38
20110524,326.3,326.68,322.244,322.974,11273171.11
20110525,324.345,329.267,323.714,327.613,10054757.11
20110526,326.583,327.643,325.259,325.678,7796565.427
20110527,325.61,328.362,325.133,328.274,7132237.195
20110531,331.737,337.854,331.639,337.718,13890539.29
20110601,339.42,342.464,335.19,335.968,19222756.08
20110602,336.989,338.428,334.849,336.502,11936096.51
20110603,333.779,335.85,332.622,334.12,10683750.77
20110606,336.21,337.523,328.537,328.741,16386819.69
20110607,328.916,330.24,322.906,322.926,18429069.43
20110608,322.741,325.61,321.574,323.363,11586535.94
20110609,324.092,324.51,321.671,322.78,9530463.845
20110610,321.476,322.556,316.575,317.022,15151954.85
20110613,318.179,319.298,316.147,317.537,11618863.66
20110614,320.961,324.102,320.27,323.285,11099246.18
20110615,320.689,321.233,315.962,317.781,13564659.72
20110616,318.014,319.657,309.592,316.108,17751869.72
20110617,319.959,320.212,310.593,311.508,22045010.43
20110620,308.599,308.979,301.977,306.363,22846935.75
20110621,308.065,316.857,306.548,316.293,17529582.13
20110622,316.215,319.872,313.531,313.589,13839637.48
20110623,310.215,322.478,309.387,322.429,19531055.72
20110624,322.323,324.005,316.166,317.1,15021846.59
20110627,318.636,324.735,318.267,322.983,10809928.15
20110628,324.54,327.458,324.287,325.649,10216988.69
20110629,326.816,327.137,322.77,324.841,12475110.33
20110630,325.513,326.904,323.704,326.378,10940422.43
20110701,326.621,334.013,325.026,333.886,15309766.12
20110705,333.487,340.228,333.099,339.789,12194423.68
20110706,339.371,344.38,337.193,342.046,15812376.52
20110707,345.012,348.173,344.283,347.531,14090340.48
20110708,343.641,350.118,342.532,349.885,17252841.13
20110711,346.559,349.895,343.135,343.874,15681275.84
20110712,343.884,347.862,339.05,344.409,16004142.55
20110713,348.494,350.118,346.597,348.222,13775468.64
20110714,351.11,351.684,346.559,348.007,14907847.14
20110715,351.256,354.913,349.311,354.805,17372938.81
20110718,355.399,364.366,355.253,363.51,20008151.05
20110719,367.614,368.256,363.073,365.971,24400917.4
20110720,385.334,385.392,375.404,376.241,33075105.1
20110721,376.377,379.353,373.362,376.805,18445509.68
20110722,377.66,384.206,377.106,382.105,18419947.45
20110725,379.469,389.02,378.925,387.542,20997860.1
20110726,389.02,393.396,388.708,392.268,16545009.03
20110727,389.555,391.587,381.386,382.358,22946034.69
20110728,380.87,386.093,377.476,381.104,20567893.97
20110729,377,384.304,373.459,380.929,21821809.49
20110801,386.763,388.534,381.599,385.412,21626590.19
20110802,386.715,386.978,377.69,377.924,22092329.96
20110803,380.247,382.747,371.747,382.154,26041424.42
20110804,378.886,380.578,367.526,367.828,30789338.79
20110805,370.084,372.973,352.618,364.054,41931748.7
20110808,351.771,357.674,344.293,344.857,39978622.8
20110809,351.625,362.752,345.255,362.683,37926542.8
20110810,361,364.366,353.278,353.542,30309350.94
20110811,360.35,365.144,354.709,362.567,24847394.25
20110812,367.624,369.219,363.958,366.447,18700298.83
20110815,369.219,374.403,367.711,372.681,16239447.31
20110816,371.047,372.846,365.737,369.569,17461686.86
20110817,371.855,373.965,367.624,369.744,14743322.28
20110818,360.543,362.421,351.45,357.071,29834329.73
20110819,352.228,356.926,346.228,346.287,27958631.36
20110822,354.63,354.864,345.343,345.848,18910293.25
20110823,350.273,363.073,347.201,362.801,23043863
20110824,363.082,368.557,353.891,365.717,20673072.24
20110825,355.059,365.144,346.743,363.52,28524064.1
20110826,360.982,373.264,360.622,373.022,22079227.46
20110829,377.524,380.753,371.806,379.217,14281468.05
20110830,377.593,381.084,375.609,379.441,14734872.65
20110831,379.936,381.317,371.378,373.78,17870724.23
20110901,375.394,376.708,370.269,370.716,11849231.82
20110902,364.482,367.624,361.623,363.861,14964893.75
20110906,357.004,369.89,356.421,369.802,16714619.89
20110907,374.996,375.015,371.514,373.274,11728660.33
20110908,371.835,377.943,371.816,373.78,14526387.71
20110909,373.479,375.404,364.726,367.42,19794447.5
20110912,362.829,370.425,361.692,369.335,16577537.9
20110913,371.65,375.609,369.812,374.013,15492809.39
20110914,376.397,381.443,375.171,378.848,18765727.28
20110915,380.734,382.854,379.197,382.046,14118310.59
20110916,384.848,389.37,384.186,389.234,24416844.5
20110919,386.083,401.886,384.352,400.739,29398854.23
20110920,403.968,411.253,399.903,402.617,27612676.11
20110921,408.179,410.018,401.177,401.187,21261761.85
20110922,390.178,398.57,385.811,391.656,33881220.5
20110923,389.302,395.575,388.874,393.124,18732342.76
20110926,389.02,392.473,380.559,391.88,27191337.55
20110927,397.675,398.016,387.133,388.806,22161281.92
20110928,389.195,392.657,386.064,386.375,15014915.43
20110929,390.887,391.169,375.609,379.713,23105013.92
20110930,376.552,378.215,370.892,371.047,18579887.69
20111003,369.91,374.616,362.927,364.346,23226757.81
20111004,364.6,371.319,344.516,362.683,44009893.6
20111005,357.782,369.394,350.409,368.11,27871218.2
20111006,363.14,374.218,361.594,366.836,27989126.17
20111007,365.455,367.371,358.375,359.328,18489457.51
20111010,368.684,377.835,367.828,377.835,15130682.6
20111011,381.794,392.113,380.753,388.485,21586026.59
20111012,396.168,398.016,389.156,391.267,21660142.52
20111013,393.902,397.063,391.792,397.033,13968806.67
20111014,405.388,410.357,403.871,410.357,19213556.38
20111017,410.163,414.987,404.522,407.752,23472582.58
20111018,410.183,413.149,404.571,410.542,23916762.9
20111019,390.333,397.209,386.88,387.425,38492116.41
20111020,389.02,389.36,383.389,384.42,19186639.5
20111021,387.27,388.184,380.024,381.94,22660401.24
20111024,385.208,395.342,384.546,394.505,17743946.03
20111025,393.902,395.39,386.472,386.744,14969581.09
20111026,390.926,391.5,382.358,389.496,15094071.79
20111027,396.45,397.773,390.858,393.047,16892540.65
20111028,391.918,395.196,391.461,394.369,10464574.34
20111031,391.354,398.093,390.042,394.164,13114512.24
20111101,386.452,393.669,382.426,385.198,18728598.46
20111102,389.214,389.448,384.264,386.618,11013701.82
20111103,388.115,392.327,384.507,391.928,15122905.26
20111104,391.004,392.365,388.203,389.234,10202228.96
20111107,388.952,389.02,385.256,388.553,9472230.7
20111108,391.208,395.945,390.537,395.293,13940292.93
20111109,385.995,389.886,383.408,384.576,18919634.36
20111110,386.209,386.306,371.66,374.568,26603002.6
20111111,376.056,378.03,369.822,373.644,23059314.56
20111114,373.236,374.675,367.818,368.868,14953839.78
20111115,370.395,378.808,369.034,378.05,15016835.15
20111116,378.633,380.403,373.77,374.14,11913935.37
20111117,373.44,374.023,365.193,366.593,16854909.39
20111118,368.509,369.559,364.59,364.784,13521391.83
20111121,360.232,364.648,355.866,359.532,15609591.31
20111122,360.864,367.556,360.758,366.379,14126806.5
20111123,364.415,365.524,356.809,357.49,14851826.6
20111125,358.171,360.962,353.347,354.981,9441824.323
20111128,362.129,366.379,360.165,365.688,11371016.98
20111129,365.396,368.431,360.038,363.121,13451092.93
20111130,370.814,371.514,367.916,371.057,12680648.38
20111201,371.922,378.322,370.298,376.659,13297533.52
20111202,379.295,382.825,377.914,379.479,12587927.89
20111205,382.689,385.528,379.674,382.086,12312068.42
20111206,381.774,383.798,378.692,380.316,10013478.71
20111207,379.207,383.38,376.143,378.322,10489048.19
20111208,380.724,384.643,379.518,380.062,13092027.02
20111209,381.979,383.224,380.296,382.864,10378345.1
20111212,380.977,383.088,378.759,381.337,10308902.35
20111213,382.212,384.546,376.474,377.826,11738794.31
20111214,376.28,376.746,367.313,369.735,14039349.27
20111215,372.856,373.207,367.926,368.324,8726696.73
20111216,370.074,373.605,369.151,369.89,14039399.96
20111219,371.961,374.286,370.036,371.436,7669207.24
20111220,377.116,385.081,376.63,384.887,11039960.22
20111221,385.684,386.394,381.25,385.14,9016063.14
20111222,386.113,388.174,385.227,387.658,6758671.45
20111223,388.718,392.511,388.534,392.473,9515726.03
20111227,392.034,397.86,391.957,395.361,8819465.41
20111228,395.78,397.043,390.323,391.451,7914267.24
20111229,392.327,394.515,389.516,393.971,7144673.172
20111230,392.647,395.128,392.414,393.853,5826060.652
20120103,398.065,401.177,393.882,399.543,9893859.55
20120104,398.745,403.317,398.045,402.178,9045527.75
20120105,403.549,407.061,401.342,406.721,9439014.86
20120106,408.247,411.145,407.712,410.747,11042134.26
20120109,413.966,416.008,409.784,410.066,13521666.68
20120110,414.229,414.306,409.93,411.263,8887891.02
20120111,411.078,411.243,407.8,410.97,7517940.23
20120112,410.893,411.291,407.255,409.882,7245092.45
20120113,408.179,408.909,407.168,408.247,7533938.4
20120117,412.556,414.297,411.35,413.12,8259306.66
20120118,415.192,417.681,413.032,417.243,9416543.36
20120119,418.343,419.529,414.802,415.921,8664696.3
20120120,415.474,415.765,408.228,408.588,14944747.53
20120123,411.097,416.689,410.708,415.512,10383299.47
20120124,413.441,413.441,408.034,409.045,12975353.86
20120125,441.791,441.976,431.55,434.721,32995684.9
20120126,436.053,436.471,430.976,432.299,11347533.21
20120127,432.143,436.169,431.588,435.314,9658258.46
20120130,433.466,441.44,433.164,440.361,12781824.88
20120131,443.162,445.661,440.634,443.96,12202166.18
20120201,445.914,446.391,443.045,443.639,9441155.41
20120202,443.385,444.62,441.519,442.646,6473876.08
20120203,444.66,447.373,443.055,447.032,9474724.51
20120206,445.642,452.216,445.623,450.933,8640636.84
20120207,452.693,456.855,451.828,455.747,11233996.65
20120208,457.585,463.702,456.807,463.576,14411427.85
20120209,467.65,483.114,467.359,479.593,31176260.9
20120210,477.697,483.961,475.14,479.691,22150636.21
20120213,486.003,490,479.895,488.687,17623396.35
20120214,490.69,495.504,488.22,495.388,15167996.34
20120215,500.309,511.843,483.25,483.552,53500593.1
20120216,478.018,495.904,473.272,488.375,32873479.84
20120217,489.309,493.831,486.566,488.133,19257127.78
